text|source|chunk_id
6.2.1 use agreed upon approach the process is based on an agreed upon approach to this assessment that is applied across all of the identified risks in any project. by the nature of project risk all risks may be assessed according to probability of occurrence and impact on individual objectives should the risk occur. other factors may be considered in determining the importance of a risk as follows urgency proximity . risks requiring near term responses may be considered more urgent to address. indicators of urgency can include the lead time necessary to execute a risk response and the clarity of symptoms and warning signs also known as detectability that may trigger the response. manageability. some risks are not manageable and it would be a waste of resources to attempt to address them. the project team may examine these and decide to go forward perhaps establishing a contingency reserve. stop or re scope the project because these risks pose an unmanageable threat or an opportunity|TEXT_data\6_PERFORM_QUALITATIVE_RISK_ANALYSIS_6.2.1_Use_Agreed_-_Upon_Approach.txt|a8cd47daa55e45d2a8e4f443ffad23fa
the project team may examine these and decide to go forward perhaps establishing a contingency reserve. stop or re scope the project because these risks pose an unmanageable threat or an opportunity that should not be missed with high probability and consequences. inform the customer of the risks and ask for a decision from their point of view. impact external to the project. a risk may increase in importance if it affects the enterprise beyond the project.|TEXT_data\6_PERFORM_QUALITATIVE_RISK_ANALYSIS_6.2.1_Use_Agreed_-_Upon_Approach.txt|d801016a5485466596412059379350c2
6.2.2 use agreed upon definitions of risk terms the risk assessment should be based on agreed upon definitions of important terms and those definitions should be used consistently when assessing each risk. the use of definitions for example of levels of probability and of impact on objectives assists the providers of the information in giving realistic assessments for each risk and facilitates the communication of the results to management and other stakeholders. chapter 6 perform qualitative risk analysis|TEXT_data\6_PERFORM_QUALITATIVE_RISK_ANALYSIS_6.2.2_Use_Agreed_-_Upon_Definitions_of_Risk_Terms.txt|45c1243b9a9e4090bc1a1182e8ac211c
6.2.2 use agreed upon definitions of risk terms the risk assessment should be based on agreed upon definitions of important terms and those definitions should be used consistently when assessing each risk. the use of definitions for example of levels of probability and of impact on objectives assists the providers of the information in giving realistic assessments for each risk and facilitates the communication of the results to management and other stakeholders. chapter 6 perform qualitative risk analysis|TEXT_data\6_PERFORM_QUALITATIVE_RISK_ANALYSIS_6.2.2_Use_Agreed_-_Upon_Defi_nitions_of_Risk_Terms.txt|043e3cb77b304e69bd146662d198e544
6.2.3 collect high quality information about risks collection of high quality information about risks is required. often this information is not available in any historic database and should be gathered by interviews workshops and other means using expert judgment. data gathered from individuals may be subject to reporting or intentional bias. when this occurs the bias should be identified and remedied where possible or a different unbiased source of information should be found and used.|TEXT_data\6_PERFORM_QUALITATIVE_RISK_ANALYSIS_6.2.3_Collect_High_-_Quality_Information_about_Risks.txt|0015624fb8b74f50a40594c6803482a9
6.2.4 perform iterative qualitative risk analysis the success of qualitative risk analysis is enhanced if the process is used periodically throughout the project. it is impossible to know in advance all the risks that may occur in a project therefore the identify risks and perform qualitative analysis processes should be repeated periodically for individual risks. the frequency of this effort will be planned in the plan risk management process but may also depend on events within the project itself.|TEXT_data\6_PERFORM_QUALITATIVE_RISK_ANALYSIS_6.2.4_Perform_Iterative_Qualitative_Risk_Analysis.txt|4873356d5fbb4774a7d047e2e5d4df3d
6.2 critical success factors for the perform qualitative risk analysis process several factors that lead to successful qualitative risk analysis are described in sections 6.2.1 through 6.2.4 and summarized in figure 6 1. agreement of the project stakeholders is a fundamental criterion and a common theme. the agreed upon approach is the foundation of process credibility. then agreed upon definitions enable high quality information to be collected. finally with these conditions in place the process can be executed reliably which contributes to the credibility of its outputs. chapter 6 perform qualitative risk analysis figure 6 1. building risk analysis credibility|TEXT_data\6_PERFORM_QUALITATIVE_RISK_ANALYSIS_6.2_Critical_Success_Factors_for_the_Perform_Qualitative_Risk_Analysis_Process.txt|c992c5063a4540d6a0e5cf73f5f3519e
6.3.1 select risk characteristics that define risks importance qualitative risk analysis tools provide ways to distinguish those risks that are important for response or further analysis from those that are less important. the criteria that make a risk of interest to management are agreed upon in advance and implemented in the tools used. output from qualitative risk analysis tools includes a listing of risks in priority order or in priority groups e.g. high moderate and low . the tools for qualitative risk analysis allow the organization or project stakeholders to specify those levels or combinations of risk characteristics that make a particular risk of interest to management. most tools assess a risk s importance from a combination of probability of occurrence and degree of impact on objectives.|TEXT_data\6_PERFORM_QUALITATIVE_RISK_ANALYSIS_6.3.1_Select_Risk_Characteristics_that_Define_Risks_’_Importance.txt|f0394aafbc004099a79e1fc43dbddafb
6.3.1 select risk characteristics that define risks importance qualitative risk analysis tools provide ways to distinguish those risks that are important for response or further analysis from those that are less important. the criteria that make a risk of interest to management are agreed upon in advance and implemented in the tools used. output from qualitative risk analysis tools includes a listing of risks in priority order or in priority groups e.g. high moderate and low . the tools for qualitative risk analysis allow the organization or project stakeholders to specify those levels or combinations of risk characteristics that make a particular risk of interest to management. most tools assess a risk s importance from a combination of probability of occurrence and degree of impact on objectives.|TEXT_data\6_PERFORM_QUALITATIVE_RISK_ANALYSIS_6.3.1_Select_Risk_Characteristics_that_Defi_ne_Risks_’_Importance.txt|5cad5e6ab348498bafc15092de30e9dd
6.3.2 collect and analyze data assessment of individual risks is based on information collected about them. therefore data collection and evaluation tools including interviews workshops and references to databases of prior projects require management support and attention. it is important to protect against bias in data gathering which is important when relying on expert judgment for the information.|TEXT_data\6_PERFORM_QUALITATIVE_RISK_ANALYSIS_6.3.2_Collect_and_Analyze_Data.txt|39b6c5d42be243c1af4243ab6fd84b68
6.3.3 prioritize risks by probability and impact on specific objectives some tools permit distinguishing a risk s priority in terms of the affected objective. this capability provides a list of risks that are important for any specific objective of interest to management. this is useful since it is common for risks to have uneven impacts on various project objectives.|TEXT_data\6_PERFORM_QUALITATIVE_RISK_ANALYSIS_6.3.3_Prioritize_Risks_by_Probability_and_Impact_on_Specific_Objectives.txt|cbc2325f8f9243989d3a578ea1c3176e
6.3.3 prioritize risks by probability and impact on specific objectives some tools permit distinguishing a risk s priority in terms of the affected objective. this capability provides a list of risks that are important for any specific objective of interest to management. this is useful since it is common for risks to have uneven impacts on various project objectives.|TEXT_data\6_PERFORM_QUALITATIVE_RISK_ANALYSIS_6.3.3_Prioritize_Risks_by_Probability_and_Impact_on_Specifi_c_Objectives.txt|5d0a6b5db32e460b853ed00024176681
6.3.4 prioritize risks by probability and impact on overall project there are reasons for constructing a measure of a specific risk s importance to the entire project as contrasted with its importance to specific objectives. a common reason is for ease of communication with management and other stakeholders. when a single risk prioritization index is needed the organization should be explicit about how that index is created. usually the index reflects the organization s preference among objectives. the technique for creating the overall risk priority measure should be documented in the plan risk management process. chapter 6 perform qualitative risk analysis|TEXT_data\6_PERFORM_QUALITATIVE_RISK_ANALYSIS_6.3.4_Prioritize_Risks_by_Probability_and_Impact_on_Overall_Project.txt|c82e54f3c3d54882904cfbdea1657ca3
6.3.5 categorize risk causes categorizing risks appropriately may lead to improved analysis of the probability and magnitude of project risk and to effective responses. understanding the relationships between risks may provide a better understanding of the possibility and magnitude of project risk than if risks are only considered as separate and independent events. identifying common root causes of a group of risks for instance may reveal both the magnitude of the risk event for the group as a whole along with effective strategies that might address several risks simultaneously. alternatively some risks may be linked with others in a causal chain and understanding the chain of risks may lead to a better understanding of the implication of risk for the project. identifying risks that can occur at the same time or using the same resources for recovery might provide a realistic picture of problems of risk mitigation using scarce resources. combining the results of the perform qualitative|TEXT_data\6_PERFORM_QUALITATIVE_RISK_ANALYSIS_6.3.5_Categorize_Risk_Causes.txt|354623d53c04490295fe368dce490d2d
at the same time or using the same resources for recovery might provide a realistic picture of problems of risk mitigation using scarce resources. combining the results of the perform qualitative risk analysis process with the risk breakdown structure see identify risks chapter 5 can show clusters of priority risks arising from specific sources. a combination of the risk analysis information with the work breakdown structure wbs can show which areas of the project exhibit the most risk. assessing the high priority risks impact on one objective such as the schedule may indicate which activities to address to reduce that objective s uncertainty. all of these approaches can contribute to the realism and usefulness of the qualitative risk analysis. 6.3.6 document the results of the perform qualitative risk analysis process the perform qualitative risk analysis process adds structure to the list of undifferentiated risks see identify risks chapter 5 into categories of priority. priorities|TEXT_data\6_PERFORM_QUALITATIVE_RISK_ANALYSIS_6.3.5_Categorize_Risk_Causes.txt|159b7899e46b45c7a556dfa3dee5eb2d
risk analysis process the perform qualitative risk analysis process adds structure to the list of undifferentiated risks see identify risks chapter 5 into categories of priority. priorities are usually based on the risk s probability of occurring and its potential impact on specific project objectives or on the whole project. each identified risk is assigned a priority perhaps by objective or for the entire project. this information is usually stored in the risk register which is easy to use and update with new information. the risk register list of prioritized risks is posted to the project participants who are responsible for further analysis or action to improve the project plan. risks that are judged to have high priority are segregated for further analysis and response planning and are generally monitored frequently. risks of low priority to the project may be placed on a watch list and are reviewed less often for changes in their status. chapter 7 perform quantitative risk|TEXT_data\6_PERFORM_QUALITATIVE_RISK_ANALYSIS_6.3.5_Categorize_Risk_Causes.txt|aac4acb122da42158e01157d8f52a7b8
and are generally monitored frequently. risks of low priority to the project may be placed on a watch list and are reviewed less often for changes in their status. chapter 7 perform quantitative risk analysis|TEXT_data\6_PERFORM_QUALITATIVE_RISK_ANALYSIS_6.3.5_Categorize_Risk_Causes.txt|4bbf0f889c434ee6bb30de26c2cbce5a
6.3 tools and techniques for the perform qualitative risk analysis process the tools and techniques used for assessing individual risks will identify the risks that are important to the project s success. this process is illustrated in figure 6 2. figure 6 2. the perform qualitative risk analysis process chapter 6 perform qualitative risk analysis|TEXT_data\6_PERFORM_QUALITATIVE_RISK_ANALYSIS_6.3_Tools_and_Techniques_for_the_Perform_Qualitative_Risk_Analysis_Process.txt|20cbc9a60d204e1abf18c5da5e47a94d
7.1 purpose and objectives of the perform quantitative risk analysis process the perform quantitative risk analysis process provides a numerical estimate of the overall effect of risk on the objectives of the project based on current plans and information when considering risks simultaneously. results from this type of analysis can be used to evaluate the likelihood of success in achieving project objectives and to estimate contingency reserves usually for time and cost that are appropriate to both the risks and the risk tolerance of project stakeholders. it is generally accepted that analyzing uncertainty in the project using quantitative techniques such as monte carlo simulation may provide more realism in the estimate of the overall project cost or schedule than a non probabilistic approach which assumes that the activity durations or line item cost estimates are deterministic. however it should be recognized that quantitative risk analysis is not always required or appropriate for|TEXT_data\7_PERFORM_QUANTITATIVE_RISK_ANALYSIS_7.1_Purpose_and_Objectives_of_the_Perform_Quantitative_Risk_Analysis_Process.txt|760e1a2e8ad3493d85c4f461277e2812
which assumes that the activity durations or line item cost estimates are deterministic. however it should be recognized that quantitative risk analysis is not always required or appropriate for all projects. for example qualitative risk analysis may provide enough information for development of effective risk responses especially for smaller projects. therefore during the plan risk management process the benefits of quantitative risk analysis should be weighed against the effort required to ensure that the additional insights and value justify the additional effort. partial risk analyses such as qualitative risk analysis aim at prioritizing individual risks viewed one at a time and therefore cannot produce measures of overall project risk when all risks are considered simultaneously. calculating estimates of overall project risk is the focus of the perform quantitative risk analysis process. specific project risks are usually best understood and quantified at a detailed level such as|TEXT_data\7_PERFORM_QUANTITATIVE_RISK_ANALYSIS_7.1_Purpose_and_Objectives_of_the_Perform_Quantitative_Risk_Analysis_Process.txt|3cab04c2d45e432aa8eea2da7397c7cf
estimates of overall project risk is the focus of the perform quantitative risk analysis process. specific project risks are usually best understood and quantified at a detailed level such as the line item cost or schedule activity level. by contrast project objectives such as achievement of the project s budget or the schedule are specified at a higher level often at the level of the total project. an overall risk analysis such as one that uses quantitative techniques estimates the implication of all quantified risks on project objectives. the implementation of overall risk analysis using quantitative methods requires complete and accurate representation of the project objectives built up from individual project elements. examples of these representations include the project schedule or cost estimate. identifying risks on individual project elements such as schedule activities or line item costs at a level of detail that lends itself to specific assessment of individual risks.|TEXT_data\7_PERFORM_QUANTITATIVE_RISK_ANALYSIS_7.1_Purpose_and_Objectives_of_the_Perform_Quantitative_Risk_Analysis_Process.txt|7007cdd789fe487b9ed3f6d493db6e77
or cost estimate. identifying risks on individual project elements such as schedule activities or line item costs at a level of detail that lends itself to specific assessment of individual risks. including generic risks that have a broader effect than individual project elements. applying a quantitative method such as monte carlo simulation or decision tree analysis that incorporates multiple risks simultaneously in determining overall impact on the overall project objective. chapter 7 perform quantitative risk analysis results of the quantitative analysis will be compared to the project plan baseline or current to give management an estimate of the overall project risk and will answer important questions such as what is the probability of meeting the project s objectives how much contingency reserve e.g. reserves or buffers of time resources and cost is needed to provide the organization with the level of certainty it requires based upon its risk tolerance what are those parts of|TEXT_data\7_PERFORM_QUANTITATIVE_RISK_ANALYSIS_7.1_Purpose_and_Objectives_of_the_Perform_Quantitative_Risk_Analysis_Process.txt|f0b6f495fcc6493e8f05739d49f14f57
reserve e.g. reserves or buffers of time resources and cost is needed to provide the organization with the level of certainty it requires based upon its risk tolerance what are those parts of the project such as line item costs or schedule activities which contribute the most risk when all risks are considered simultaneously which individual risks contribute the most to overall project risk estimating overall project risk using quantitative methods helps distinguish those projects where quantified risks threaten objectives beyond the tolerance of the stakeholders from those for which the objectives are within acceptable tolerances even when risk is considered. the former may be targeted for vigorous risk responses aimed at protecting those objectives most important to the stakeholders. a high level comparison of quantitative and qualitative risk analysis processes is presented in figure 7 1. figure 7 1. comparison of qualitative and quantitative approaches|TEXT_data\7_PERFORM_QUANTITATIVE_RISK_ANALYSIS_7.1_Purpose_and_Objectives_of_the_Perform_Quantitative_Risk_Analysis_Process.txt|d1c914d99eb3432dbfa5590cca18a3a1
7.2.1 prior risk identification and qualitative risk analysis the perform quantitative risk analysis process occurs after the identify risks and perform qualitative risk analysis processes have been completed. reference to a prioritized list of identified risks ensures that the perform quantitative risk analysis process will consider all significant risks when analyzing their effects quantitatively.|TEXT_data\7_PERFORM_QUANTITATIVE_RISK_ANALYSIS_7.2.1_Prior_Risk_Identification_and_Qualitative_Risk_Analysis.txt|fdc7f2a6e1b9464faaa997ec57aeb7dd
7.2.1 prior risk identification and qualitative risk analysis the perform quantitative risk analysis process occurs after the identify risks and perform qualitative risk analysis processes have been completed. reference to a prioritized list of identified risks ensures that the perform quantitative risk analysis process will consider all significant risks when analyzing their effects quantitatively.|TEXT_data\7_PERFORM_QUANTITATIVE_RISK_ANALYSIS_7.2.1_Prior_Risk_Identifi_cation_and_Qualitative_Risk_Analysis.txt|9339848bfbfb4cd29b88b3ca41e14863
7.2.2 appropriate project model an appropriate model of the project should be used as the basis for quantitative risk analysis. project models most frequently used in quantitative risk analysis include the project schedule for time line item cost estimates for cost decision tree for decisions in the face of uncertainty and other total project models. quantitative risk analysis is especially sensitive to the completeness and correctness of the model of the project that is used.|TEXT_data\7_PERFORM_QUANTITATIVE_RISK_ANALYSIS_7.2.2_Appropriate_Project_Model.txt|9ab5a974e8244551a36eb42d1fd4186c
7.2.3 commitment to collecting high quality risk data often high quality data about risks are not available in any historic database and should be gathered by interviews workshops and other means using expert judgment of those present. collection of risk data requires resources and time as well as management support.|TEXT_data\7_PERFORM_QUANTITATIVE_RISK_ANALYSIS_7.2.3_Commitment_to_Collecting_High_Quality_Risk_Data.txt|c4dd9af0797d45e090156bcc25e0d893
7.2.4 unbiased data success in gathering risk analysis data requires the ability to recognize when biases occur and combating that bias or developing other unbiased sources of the data. bias in risk data can occur for many reasons but two common sources of bias are cognitive bias and motivational bias.|TEXT_data\7_PERFORM_QUANTITATIVE_RISK_ANALYSIS_7.2.4_Unbiased_Data.txt|b45d03e5832b4b1b8a09a07e4f418739
7.2.5 overall project risk derived from individual risks the perform quantitative risk analysis process is based upon a methodology that correctly derives the overall project risk from the individual risks. in risk analysis of cost and schedule for example an appropriate method is monte carlo simulation. a decision tree is an appropriate method for making decisions when future events are not certain using the probability and impact of all risks and combining their effect to derive an overall project measure such as value or cost. in each of these methods the risks are specified at the level of the detailed tasks or line item costs and incorporated into the model of the project to calculate effects on objectives such as schedule or cost for the entire project by combining those risks. chapter 7 perform quantitative risk analysis|TEXT_data\7_PERFORM_QUANTITATIVE_RISK_ANALYSIS_7.2.5_Overall_Project_Risk_Derived_from_Individual_Risks.txt|01575af7d7ec4f26bf520b31da63bcd8
7.2.6 interrelationships between risks in quantitative risk analysis attention should be given to the possibility that the individual risks in the project model are related to each other. for example several risks may have a common root cause and therefore are likely to occur together. this possibility is sometimes addressed by correlating the risks that are related ensuring that they generally occur together during the analysis. another common way to represent the risks which occur together is by using the risk register listing of the risk or root cause and attaching it to several project elements such as schedule activities or cost elements. when a particular risk occurs the affected elements will all experience the effect of that risk together.|TEXT_data\7_PERFORM_QUANTITATIVE_RISK_ANALYSIS_7.2.6_Interrelationships_Between_Risks_in_Quantitative_Risk_Analysis.txt|9f485371404b4bd0b882f9daa9f9ea94
7.2 critical success factors for the perform quantitative risk analysis process success in achieving the objectives of quantitative risk analysis depends explicitly on at least the factors described in sections 7.2.1 through 7.2.6. chapter 7 perform quantitative risk analysis|TEXT_data\7_PERFORM_QUANTITATIVE_RISK_ANALYSIS_7.2_Critical_Success_Factors_for_the_Perform_Quantitative_Risk_Analysis_Process.txt|c1327ef0e6f54a4c9c2859b15d9fedb0
7.3.1 comprehensive risk representation risk models permit representation of many if not all of the risks that have impact on an objective simultaneously. they also permit the representation of both opportunities and threats to the project s objectives.|TEXT_data\7_PERFORM_QUANTITATIVE_RISK_ANALYSIS_7.3.1_Comprehensive_Risk_Representation.txt|ba44ffbf888043cfa562f41d1fa202bf
7.3.2 risk impact calculation quantitative models facilitate the correct calculation of the effect of many risks which are typically identified and quantified at a level of detail below the total project on the project objectives which are typically described at the level of the total project.|TEXT_data\7_PERFORM_QUANTITATIVE_RISK_ANALYSIS_7.3.2_Risk_Impact_Calculation.txt|593bc6756a1d4f9ebfed2e6e4998f3ad
7.3.3 quantitative method appropriate to analyzing uncertainty probability models use a quantitative method that addresses uncertainty. specifically the methods should be able to handle the way uncertainty is represented predominantly as probability of an event s occurring or as probability distributions for a range of outcomes. a good example of this is the use of monte carlo simulation tools that permit the combination of probability distributions of line item costs or schedule activity durations many of which are uncertain.|TEXT_data\7_PERFORM_QUANTITATIVE_RISK_ANALYSIS_7.3.3_Quantitative_Method_Appropriate_to_Analyzing_Uncertainty.txt|bae0ae3dcc094946a5b6e378a002a3f1
7.3.4 data gathering tools data gathering tools used in this process include assessment of historical data and workshops interviews or questionnaires to gather quantified information for example on the probability of a risk occurring a probability distribution of its potential impacts on cost or time or relationships such as correlation between risks. chapter 7 perform quantitative risk analysis|TEXT_data\7_PERFORM_QUANTITATIVE_RISK_ANALYSIS_7.3.4_Data_Gathering_Tools.txt|39304626af454fcab09fc00d4e7f9719
7.3.5 effective presentation of quantitative analysis results results from the quantitative tools are generally not available in standard deterministic project management methods such as project scheduling or cost estimating. examples of these are the probability distribution of project completion dates or total costs and the expected value of a project decision. these results when all risks are considered simultaneously include the following probability of achieving a project objective such as finishing on time or within budget. amount of contingency reserve in cost time or resources needed to provide a required level of confidence. identity or location within the project model of the most important risks. an example of this is a sensitivity analysis in a cost risk analysis or a criticality analysis in a schedule risk analysis. the elements of a quantitative risk analysis are illustrated in figure 7 2. figure 7 2. structure of a quantitative risk analysis chapter 7 perform|TEXT_data\7_PERFORM_QUANTITATIVE_RISK_ANALYSIS_7.3.5_Effective_Presentation_of_Quantitative_Analysis_Results.txt|3d77257ca43c45629afc4f6271545135
a criticality analysis in a schedule risk analysis. the elements of a quantitative risk analysis are illustrated in figure 7 2. figure 7 2. structure of a quantitative risk analysis chapter 7 perform quantitative risk analysis|TEXT_data\7_PERFORM_QUANTITATIVE_RISK_ANALYSIS_7.3.5_Effective_Presentation_of_Quantitative_Analysis_Results.txt|9255656a98d649a0962babcd71d5c180
7.3.6 iterative quantitative risk analysis the success of the perform quantitative risk analysis process is enhanced if the process is used periodically throughout the project. it is impossible to know in advance all of the risks that may occur in a project. often quantitative risk analysis should be repeated as the project proceeds. the frequency of this effort will be determined during the plan risk management process but will also depend on events within the project itself see monitor and control risks chapter 9 .|TEXT_data\7_PERFORM_QUANTITATIVE_RISK_ANALYSIS_7.3.6_Iterative_Quantitative_Risk_Analysis.txt|974ef0a36a3e4538857682ef478be36f
7.3.7 information for response planning overall project contingency reserve in time and cost should be reflected in the project s schedule and budget. quantitative risk analysis provides information that may be used to modify the project plan. if the overall risk to time and cost indicates that an adjustment in scope is needed the scope changes are agreed upon and documented and a new quantitative risk analysis is carried out to reflect the new aspects of the project.|TEXT_data\7_PERFORM_QUANTITATIVE_RISK_ANALYSIS_7.3.7_Information_for_Response_Planning.txt|cc3b669cbaaa4dca9383ad2b39ffc98a
7.3 tools and techniques for the perform quantitative risk analysis process tools and techniques used appropriately for quantitative risk analysis have several characteristics as follows|TEXT_data\7_PERFORM_QUANTITATIVE_RISK_ANALYSIS_7.3_Tools_and_Techniques_for_the_Perform_Quantitative_Risk_Analysis_Process.txt|569fd7a98bd2477bb43b7b440af147c7
7.4 documenting the results of the perform quantitative risk analysis process the contingency reserves calculated in quantitative project cost and schedule risk analysis are incorporated respectively into the cost estimate and the schedule to establish a prudent target and a realistic expectation for the project. contingency reserves may also be established to provide for the capture of opportunities that are judged to be priorities for the project. if the contingency reserve required exceeds the time or resources available changes in the project scope and plan may result. also the results of the analysis may provide more or less urgency to risk response see plan risk responses chapter 8 depending on the probability of achieving the plan s objectives or the amount of contingency reserve required to provide the necessary level of confidence. the results of a quantitative risk analysis are recorded and passed on to the person and or group responsible for project management within the|TEXT_data\7_PERFORM_QUANTITATIVE_RISK_ANALYSIS_7.4_Documenting_the_Results_of_the_Perform_Quantitative_Risk_Analysis_Process.txt|242bebfe0ec14121bc42c81ac44e1e69
required to provide the necessary level of confidence. the results of a quantitative risk analysis are recorded and passed on to the person and or group responsible for project management within the organization for any further actions required to make full use of these results. chapter 8 plan risk responses the plan risk responses process determines effective response actions that are appropriate to the priority of the individual risks and to the overall project risk. it takes into account the stakeholders risk attitudes and the conventions specified in the risk management plan in addition to any constraints and assumptions that were determined when the risks were identified and analyzed.|TEXT_data\7_PERFORM_QUANTITATIVE_RISK_ANALYSIS_7.4_Documenting_the_Results_of_the_Perform_Quantitative_Risk_Analysis_Process.txt|8299538a340f4dc790b97506d887119d
8.1 purpose and objectives of the plan risk responses process the objective of the plan risk responses process is to determine the set of actions which most enhance the chances of project success while complying with applicable organizational and project constraints. once risks have been identified analyzed and prioritized plans should be developed for addressing every risk the project team considers to be sufficiently important either because of the threat it poses to the project objectives or the opportunity it offers. the planning entails agreeing upon the actions to be taken and the potential changes to budget schedule resources and scope which these actions might cause. contingent risk response actions need to be executed at the optimum time. for this reason the response specification for each such risk should include a description of any corresponding trigger conditions. the responsibility for monitoring the project conditions and implementing the corresponding actions should be|TEXT_data\8_PLAN_RISK_RESPONSES_8.1_Purpose_and_Objectives_of_the_Plan_Risk_Responses_Process.txt|58c55d1d0813470ab5643406ccb3195b
for each such risk should include a description of any corresponding trigger conditions. the responsibility for monitoring the project conditions and implementing the corresponding actions should be clearly assigned. every risk should have been allocated to a risk owner as part of the identify risks process and each of the corresponding risk responses should now be assigned to a specific risk action owner. the risk owner is responsible for ensuring that the risk response is effective and for planning additional risk responses if required whereas the risk action owner is responsible for ensuring that the agreed upon risk responses are carried out as planned in a timely manner. the role of the risk owner and that of the risk action owner may be assigned to a single person. responses when implemented can have potential effects on the project objectives and as such can generate additional risks. these are known as secondary risks and have to be analyzed and planned for in the same way as|TEXT_data\8_PLAN_RISK_RESPONSES_8.1_Purpose_and_Objectives_of_the_Plan_Risk_Responses_Process.txt|42d3df21aee542c393b2911fbd68c501
can have potential effects on the project objectives and as such can generate additional risks. these are known as secondary risks and have to be analyzed and planned for in the same way as those risks which were initially identified. it is never feasible or even desirable to eliminate all threats from a project. similarly there is also a limit to the extent to which opportunities can be proactively managed. there may be residual risks that will remain after the responses have been implemented. these residual risks should be clearly identified analyzed documented and communicated to all relevant stakeholders. chapter 8 plan risk responses all the approved unconditional actions arising from risk response planning should be integrated into the project management plan in order to ensure that they are carried out as part of normal project implementation. the corresponding organizational and project management rules should also be invoked including the following project change management|TEXT_data\8_PLAN_RISK_RESPONSES_8.1_Purpose_and_Objectives_of_the_Plan_Risk_Responses_Process.txt|27f8db1531964c7391311a250afe7312
they are carried out as part of normal project implementation. the corresponding organizational and project management rules should also be invoked including the following project change management and configuration control project planning budgeting and scheduling resource management and project communication planning.|TEXT_data\8_PLAN_RISK_RESPONSES_8.1_Purpose_and_Objectives_of_the_Plan_Risk_Responses_Process.txt|17b095dcac6e4db8b62f35527933f989
8.2.1 communicate communication with the various stakeholders should be maintained in an open and appropriate manner. the resulting plans are disseminated and approval obtained in order to ensure full acceptance by all stakeholders. in addition if organizational causes of risks such as culture attitudes or disagreements concerning objectives are present they should be addressed openly. this may require involving high levels of the organization s management and other stakeholders. chapter 8 plan risk responses|TEXT_data\8_PLAN_RISK_RESPONSES_8.2.1_Communicate.txt|c58cbe799f00482c898e194bb8f3d37a
8.2.2 clearly define risk related roles and responsibilities the risk response success will be dependent upon the full support and involvement of the project team and other stakeholders. the key roles for project risk management are those of risk owner and risk action owner. a single risk owner should be assigned to every identified risk and each agreed upon risk response should have a single risk action owner. the people with the corresponding responsibilities should be aware of what is expected of them and the other project stakeholders should understand and accept the needs and authority of these roles. management may take ownership of risks with political organizational causes. in addition senior management should approve and track associated risk related contingency reserves.|TEXT_data\8_PLAN_RISK_RESPONSES_8.2.2_Clearly_Define_Risk_-_Related_Roles_and_Responsibilities.txt|7d7f5d02397b4d06adc45866db57697b
8.2.2 clearly define risk related roles and responsibilities the risk response success will be dependent upon the full support and involvement of the project team and other stakeholders. the key roles for project risk management are those of risk owner and risk action owner. a single risk owner should be assigned to every identified risk and each agreed upon risk response should have a single risk action owner. the people with the corresponding responsibilities should be aware of what is expected of them and the other project stakeholders should understand and accept the needs and authority of these roles. management may take ownership of risks with political organizational causes. in addition senior management should approve and track associated risk related contingency reserves.|TEXT_data\8_PLAN_RISK_RESPONSES_8.2.2_Clearly_Defi_ne_Risk_-_Related_Roles_and_Responsibilities.txt|6696a0bd58a04e37acd5f27ede4966fd
8.2.3 specify timing of risk responses agreed upon responses should be integrated into the project management plan and will therefore be scheduled and assigned for execution. the responses that depend on uncertain conditions should also be monitored so as to be performed if the conditions warrant them.|TEXT_data\8_PLAN_RISK_RESPONSES_8.2.3_Specify_Timing_of_Risk_Responses.txt|6cc11344b99a45f48962e0bfe5d4d892
8.2.4 provide resources budget and schedule for responses each response should be planned in detail in accordance with the methodology of the project and integrated into the project management plan. this entails estimating the resources costs and duration updating the budget and schedule obtaining approval from management and obtaining commitment from the risk owners and risk action owners. management s role at this stage is vital for supporting the project manager in developing risk responses and authorizing the corresponding resources.|TEXT_data\8_PLAN_RISK_RESPONSES_8.2.4_Provide_Resources_,_Budget_,_and_Schedule_for_Responses.txt|1ffab9caa3fb4e1b882ea551c29ce0af
8.2.5 address the interaction of risks and responses responses may be developed to address risks related either by cause and effect or by common root cause. categorization of risks for example by using tools such as the risk breakdown structure affinity diagram or other categorizing tools may help identify and address this situation. there is also a need during the plan risk responses process to consider the risks aggregated during the perform quantitative risk analysis process e.g. ten small related risks combined may pose a big risk to the project and then to develop generic responses where possible. another interaction effect that may occur is when one risk if it occurs may affect the probability or impact of other risks. deciding on the response strategy may require a compromise since some proposed responses may be mutually exclusive or counterproductive. for example mitigating a threat to time could cost money thereby increasing pressure on the budget. risk response planning also|TEXT_data\8_PLAN_RISK_RESPONSES_8.2.5_Address_the_Interaction_of_Risks_and_Responses.txt|1588e06933cf4c5f95133d01b36cf4f9
some proposed responses may be mutually exclusive or counterproductive. for example mitigating a threat to time could cost money thereby increasing pressure on the budget. risk response planning also needs to take a holistic view of all proposed responses and make sure they are coherent. chapter 8 plan risk responses the challenge therefore in planning responses to risks is the need to control the potential effects of the strategy developed for treating the original risk. if this is overlooked the total level of threat in a project can actually increase or the potential for opportunities can be compromised.|TEXT_data\8_PLAN_RISK_RESPONSES_8.2.5_Address_the_Interaction_of_Risks_and_Responses.txt|f48bf8dc02b14fcd80c930f737e05f19
